"Index","Library Ref","Library Path","Footprint Ref","Footprint Path","Description","Manufacturer 1","Manufacturer Part Number 1","Location","LCSC","Digikey","Mouser","TME","JAMECO","GenericName","Package","ICtype"
"18f94452-fc18-4b93-9d6a-538a5b171ab7","","","","","IC,74HC4094,DIP","","74HC4094","A0546","","","","","","74HC4094","DIP",""
"f5316471-3038-4299-a0b9-c9f9934a8c6e","","","","","IC,LM334Z LT65-5201,TO92","LINEAR TECH","LM334Z LT65-5201","A0555","","","","","","LM334Z LT65-5201","TO92",""
"c352f573-74da-4c22-9ad9-9acc5e7a3c49","","","","","IC,C8051F022,TQFP100","SILABS","C8051F022","A0781, A0782","","","","","","C8051F022","TQFP100","microcontroller,8-bit"
"ca0c7550-a775-4e77-b293-4c6ee8f055dc","","","","","IC,S89230,MSOP8","ABLIC","S89230","A0792","","","","","","S89230","MSOP8",""
"3514ff16-ee48-4f5c-ae3a-811cff99d8d2","","","","","IC,D4364,DIP","NEC","D4364","A0795","","","","","","D4364","DIP",""
"6133a0d0-2209-4830-bf06-4f71088fe245","","","","","IC,74HCT139,SO16","NXP","74HCT139","A0796","","","","","","74HCT139","SO16",""
"8b4dbb82-d156-4f75-83cf-11b0991e6102","","","","","IC,AD536,MISC PARTS","KEITHLEY","AD536","A0799","","","","","","AD536","MISC PARTS",""
"438b8ee6-6b12-4987-839d-dbe4084dabe2","","","","","IC,AD542","","AD542","A0799","","","","","","AD542","",""
"1a12276d-d2c6-4d78-877a-484f47a3bae4","","","","","IC,ICL8052","INTERSIL","ICL8052","A0799","","","","","","ICL8052","",""
"e9faf0b0-e02c-4411-bc39-e5c46fcebb54","","","","","IC,ICL71C03","","ICL71C03","A0799","","","","","","ICL71C03","",""
"f73158a4-cfd5-4a09-ac8c-43d5b24bf373","","","","","IC,LM320T-12,TO220","NATIONAL","LM320T-12","A0803, A0811","","","","","","LM320T-12","TO220",""
"157e1f19-d9bd-4c2f-95d0-9a65fd0bfcda","","","","","IC,TL780-05,TO220","","TL780-05","A0804","","","","","","TL780-05","TO220",""
"c2afa334-4d64-42de-8130-8681c59e4850","","","","","IC,X17256,DIP8","XILINX","X17256","A0805","","","","","","X17256","DIP8",""
"4b24fdf1-8233-4e10-beed-485800a33e92","","","","","IC,87C51RC24,DIP40","INTEL","87C51RC24","A0806","","","","","","87C51RC24","DIP40",""
"03f6eb55-f36a-4e26-bb75-f4d517773c1c","","","","","IC,LM399","NATIONAL","LM399","A0807","","","","","","LM399","",""
"d0cf59f1-1df4-497b-9182-45e242eb6338","","","","","IC,TXB0106,TSSOP","TI","TXB0106","A0826","","","","","","TXB0106","TSSOP",""
